utc_timestamp,FR_heat_demand_space_SFH,FR_heat_demand_water,FR_COP_ASHP_water
2015-01-01 00:00:00+00:00,2521.4,298.6,"2,1"
2015-01-01 01:00:00+00:00,2603.8,292.3,"2,09"
2015-01-01 02:00:00+00:00,2752.7,325.6,"2,08"
2015-01-01 03:00:00+00:00,3157.1,541.0,"2,08"
2015-01-01 04:00:00+00:00,4015.3,1103.0,"2,07"
2015-01-01 05:00:00+00:00,5046.2,1425.5,"2,07"
2015-01-01 06:00:00+00:00,4730.1,1349.5,"2,07"
2015-01-01 07:00:00+00:00,4663.6,1051.1,"2,07"
2015-01-01 08:00:00+00:00,4487.4,1008.3,"2,13"
2015-01-01 09:00:00+00:00,4334.1,943.5,"2,2"
2015-01-01 10:00:00+00:00,4124.7,926.0,"2,26"
2015-01-01 11:00:00+00:00,4056.2,895.1,"2,31"
2015-01-01 12:00:00+00:00,4103.1,740.2,"2,34"
2015-01-01 13:00:00+00:00,4228.7,707.1,"2,35"
2015-01-01 14:00:00+00:00,4365.6,645.6,"2,34"
2015-01-01 15:00:00+00:00,4568.1,678.2,"2,29"
2015-01-01 16:00:00+00:00,4651.7,766.8,"2,24"
2015-01-01 17:00:00+00:00,4702.3,768.7,"2,22"
2015-01-01 18:00:00+00:00,4643.3,823.8,"2,21"
2015-01-01 19:00:00+00:00,4438.1,863.6,"2,2"
2015-01-01 20:00:00+00:00,3950.0,772.7,"2,19"
2015-01-01 21:00:00+00:00,2997.8,579.5,"2,19"
2015-01-01 22:00:00+00:00,2555.9,353.4,"2,2"
2015-01-01 23:00:00+00:00,2103.9,267.5,"2,2"
2015-01-02 00:00:00+00:00,2159.6,299.1,"2,21"
2015-01-02 01:00:00+00:00,2231.0,290.8,"2,21"
2015-01-02 02:00:00+00:00,2382.7,319.6,"2,21"
2015-01-02 03:00:00+00:00,2776.8,521.6,"2,22"
2015-01-02 04:00:00+00:00,3652.6,1076.1,"2,23"
2015-01-02 05:00:00+00:00,4574.7,1386.7,"2,24"
2015-01-02 06:00:00+00:00,4306.1,1337.1,"2,25"
2015-01-02 07:00:00+00:00,4203.6,1055.1,"2,27"
2015-01-02 08:00:00+00:00,4015.0,1011.3,"2,32"
2015-01-02 09:00:00+00:00,3849.7,932.6,"2,36"
2015-01-02 10:00:00+00:00,3668.5,913.0,"2,41"
2015-01-02 11:00:00+00:00,3601.9,884.7,"2,46"
2015-01-02 12:00:00+00:00,3658.8,745.2,"2,49"
2015-01-02 13:00:00+00:00,3763.5,699.2,"2,5"
2015-01-02 14:00:00+00:00,3904.5,638.1,"2,49"
2015-01-02 15:00:00+00:00,4077.1,669.7,"2,45"
2015-01-02 16:00:00+00:00,4188.2,768.7,"2,4"
2015-01-02 17:00:00+00:00,4252.1,773.7,"2,38"
2015-01-02 18:00:00+00:00,4219.3,838.7,"2,36"
2015-01-02 19:00:00+00:00,4025.2,870.1,"2,34"
2015-01-02 20:00:00+00:00,3576.4,786.6,"2,32"
2015-01-02 21:00:00+00:00,2647.7,579.0,"2,3"
2015-01-02 22:00:00+00:00,2196.8,352.4,"2,3"
2015-01-02 23:00:00+00:00,1613.9,296.3,"2,29"
2015-01-03 00:00:00+00:00,1677.8,307.0,"2,29"
2015-01-03 01:00:00+00:00,1742.7,257.5,"2,29"
2015-01-03 02:00:00+00:00,1904.9,318.1,"2,3"
2015-01-03 03:00:00+00:00,2303.2,509.2,"2,31"
2015-01-03 04:00:00+00:00,3132.6,974.1,"2,32"
2015-01-03 05:00:00+00:00,3897.7,1365.3,"2,33"
2015-01-03 06:00:00+00:00,3693.0,1313.2,"2,34"
2015-01-03 07:00:00+00:00,3539.1,1021.3,"2,34"
2015-01-03 08:00:00+00:00,3323.9,964.0,"2,34"
2015-01-03 09:00:00+00:00,3147.1,941.1,"2,46"
2015-01-03 10:00:00+00:00,2987.2,869.3,"2,52"
2015-01-03 11:00:00+00:00,2935.1,847.9,"2,57"
2015-01-03 12:00:00+00:00,2996.9,704.4,"2,61"
2015-01-03 13:00:00+00:00,3082.4,757.9,"2,63"
2015-01-03 14:00:00+00:00,3229.4,681.9,"2,65"
2015-01-03 15:00:00+00:00,3369.9,709.5,"2,64"
2015-01-03 16:00:00+00:00,3504.7,751.3,"2,63"
2015-01-03 17:00:00+00:00,3591.6,755.8,"2,62"
2015-01-03 18:00:00+00:00,3589.4,792.0,"2,61"
2015-01-03 19:00:00+00:00,3413.4,820.8,"2,6"
2015-01-03 20:00:00+00:00,3017.4,763.7,"2,59"
2015-01-03 21:00:00+00:00,2162.8,559.1,"2,57"
2015-01-03 22:00:00+00:00,1712.8,336.0,"2,55"
2015-01-03 23:00:00+00:00,1486.3,274.0,"2,53"
2015-01-04 00:00:00+00:00,1546.2,323.9,"2,51"
2015-01-04 01:00:00+00:00,1608.0,334.1,"2,49"
2015-01-04 02:00:00+00:00,1758.7,440.0,"2,47"
2015-01-04 03:00:00+00:00,2131.3,658.4,"2,46"
2015-01-04 04:00:00+00:00,2905.2,1108.9,"2,45"
2015-01-04 05:00:00+00:00,3603.5,1284.7,"2,44"
2015-01-04 06:00:00+00:00,3426.9,1266.9,"2,43"
2015-01-04 07:00:00+00:00,3280.2,966.5,"2,42"
2015-01-04 08:00:00+00:00,3077.1,916.7,"2,44"
2015-01-04 09:00:00+00:00,2910.6,865.9,"2,48"
2015-01-04 10:00:00+00:00,2756.4,840.4,"2,5"
2015-01-04 11:00:00+00:00,2706.1,825.0,"2,51"
2015-01-04 12:00:00+00:00,2766.5,698.9,"2,52"
2015-01-04 13:00:00+00:00,2844.1,675.8,"2,52"
2015-01-04 14:00:00+00:00,2983.2,618.7,"2,5"
2015-01-04 15:00:00+00:00,3111.2,665.2,"2,46"
2015-01-04 16:00:00+00:00,3235.5,748.8,"2,41"
2015-01-04 17:00:00+00:00,3323.4,762.7,"2,38"
2015-01-04 18:00:00+00:00,3327.7,810.4,"2,35"
2015-01-04 19:00:00+00:00,3163.6,842.2,"2,33"
2015-01-04 20:00:00+00:00,2798.3,791.1,"2,31"
2015-01-04 21:00:00+00:00,2004.5,577.5,"2,29"
2015-01-04 22:00:00+00:00,1578.8,368.4,"2,28"
2015-01-04 23:00:00+00:00,1749.6,262.0,"2,27"
2015-01-05 00:00:00+00:00,1810.9,306.0,"2,25"
2015-01-05 01:00:00+00:00,1875.8,299.3,"2,24"
2015-01-05 02:00:00+00:00,2032.4,332.6,"2,23"
2015-01-05 03:00:00+00:00,2423.7,543.5,"2,22"
2015-01-05 04:00:00+00:00,3279.9,1108.4,"2,21"
2015-01-05 05:00:00+00:00,4093.6,1421.6,"2,2"
2015-01-05 06:00:00+00:00,3872.0,1348.0,"2,19"
2015-01-05 07:00:00+00:00,3732.3,1031.2,"2,2"
2015-01-05 08:00:00+00:00,3527.3,988.9,"2,24"
2015-01-05 09:00:00+00:00,3353.2,924.1,"2,28"
2015-01-05 10:00:00+00:00,3189.8,909.1,"2,33"
2015-01-05 11:00:00+00:00,3130.3,879.7,"2,36"
2015-01-05 12:00:00+00:00,3192.1,729.2,"2,39"
2015-01-05 13:00:00+00:00,3279.9,706.1,"2,4"
2015-01-05 14:00:00+00:00,3424.9,648.1,"2,39"
2015-01-05 15:00:00+00:00,3572.9,687.1,"2,35"
2015-01-05 16:00:00+00:00,3703.2,772.2,"2,29"
2015-01-05 17:00:00+00:00,3782.4,772.2,"2,26"
2015-01-05 18:00:00+00:00,3773.7,829.8,"2,23"
2015-01-05 19:00:00+00:00,3592.8,877.5,"2,21"
2015-01-05 20:00:00+00:00,3183.5,784.6,"2,19"
2015-01-05 21:00:00+00:00,2301.4,590.5,"2,18"
2015-01-05 22:00:00+00:00,1847.9,361.9,"2,17"
2015-01-05 23:00:00+00:00,1936.4,256.0,"2,16"
2015-01-06 00:00:00+00:00,1996.6,298.6,"2,15"
2015-01-06 01:00:00+00:00,2065.2,292.3,"2,15"
2015-01-06 02:00:00+00:00,2223.3,325.6,"2,14"
2015-01-06 03:00:00+00:00,2623.8,541.0,"2,14"
2015-01-06 04:00:00+00:00,3508.0,1103.0,"2,13"
2015-01-06 05:00:00+00:00,4391.1,1425.5,"2,14"
2015-01-06 06:00:00+00:00,4141.6,1349.5,"2,14"
2015-01-06 07:00:00+00:00,4013.0,1051.1,"2,15"
2015-01-06 08:00:00+00:00,3810.4,1008.3,"2,2"
2015-01-06 09:00:00+00:00,3636.4,943.5,"2,25"
2015-01-06 10:00:00+00:00,3462.8,926.0,"2,29"
2015-01-06 11:00:00+00:00,3399.1,895.1,"2,33"
2015-01-06 12:00:00+00:00,3459.0,740.2,"2,36"
2015-01-06 13:00:00+00:00,3555.4,707.1,"2,38"
2015-01-06 14:00:00+00:00,3701.5,645.6,"2,38"
2015-01-06 15:00:00+00:00,3864.1,678.2,"2,36"
2015-01-06 16:00:00+00:00,3990.0,766.8,"2,34"
2015-01-06 17:00:00+00:00,4063.0,768.7,"2,33"
2015-01-06 18:00:00+00:00,4043.3,823.8,"2,32"
2015-01-06 19:00:00+00:00,3853.5,863.6,"2,31"
2015-01-06 20:00:00+00:00,3418.4,772.7,"2,31"
2015-01-06 21:00:00+00:00,2496.9,579.5,"2,3"
2015-01-06 22:00:00+00:00,2034.8,353.4,"2,29"
2015-01-06 23:00:00+00:00,1890.7,255.0,"2,28"
2015-01-07 00:00:00+00:00,1951.9,297.1,"2,27"
2015-01-07 01:00:00+00:00,2018.2,290.8,"2,26"
2015-01-07 02:00:00+00:00,2176.5,324.1,"2,24"
2015-01-07 03:00:00+00:00,2573.5,539.0,"2,23"
2015-01-07 04:00:00+00:00,3467.0,1099.5,"2,22"
2015-01-07 05:00:00+00:00,4346.0,1422.1,"2,22"
2015-01-07 06:00:00+00:00,4099.6,1346.0,"2,21"
2015-01-07 07:00:00+00:00,3964.9,1048.1,"2,22"
2015-01-07 08:00:00+00:00,3759.9,1005.8,"2,26"
2015-01-07 09:00:00+00:00,3583.4,941.1,"2,31"
2015-01-07 10:00:00+00:00,3414.7,923.5,"2,36"
2015-01-07 11:00:00+00:00,3349.9,892.6,"2,4"
2015-01-07 12:00:00+00:00,3412.5,738.2,"2,43"
2015-01-07 13:00:00+00:00,3504.6,705.6,"2,45"
2015-01-07 14:00:00+00:00,3652.8,643.6,"2,45"
2015-01-07 15:00:00+00:00,3811.9,677.2,"2,42"
2015-01-07 16:00:00+00:00,3944.1,765.3,"2,39"
2015-01-07 17:00:00+00:00,4017.3,767.2,"2,36"
2015-01-07 18:00:00+00:00,4001.3,821.8,"2,35"
2015-01-07 19:00:00+00:00,3812.5,862.1,"2,35"
2015-01-07 20:00:00+00:00,3381.9,771.2,"2,35"
2015-01-07 21:00:00+00:00,2456.9,578.0,"2,35"
2015-01-07 22:00:00+00:00,1990.9,352.0,"2,35"
2015-01-07 23:00:00+00:00,1547.1,256.0,"2,36"
2015-01-08 00:00:00+00:00,1614.3,298.6,"2,36"
2015-01-08 01:00:00+00:00,1681.3,292.3,"2,37"
2015-01-08 02:00:00+00:00,1852.9,325.6,"2,37"
2015-01-08 03:00:00+00:00,2266.9,541.0,"2,38"
2015-01-08 04:00:00+00:00,3081.0,1103.0,"2,39"
2015-01-08 05:00:00+00:00,3837.2,1425.5,"2,39"
2015-01-08 06:00:00+00:00,3634.0,1349.5,"2,4"
2015-01-08 07:00:00+00:00,3463.4,1051.1,"2,41"
2015-01-08 08:00:00+00:00,3232.8,1008.3,"2,46"
2015-01-08 09:00:00+00:00,3050.7,943.5,"2,51"
2015-01-08 10:00:00+00:00,2888.4,926.0,"2,55"
2015-01-08 11:00:00+00:00,2843.2,895.1,"2,58"
2015-01-08 12:00:00+00:00,2904.6,740.2,"2,6"
2015-01-08 13:00:00+00:00,2991.0,707.1,"2,61"
2015-01-08 14:00:00+00:00,3144.1,645.6,"2,6"
2015-01-08 15:00:00+00:00,3285.0,678.2,"2,57"
2015-01-08 16:00:00+00:00,3426.3,766.8,"2,53"
2015-01-08 17:00:00+00:00,3518.9,768.7,"2,51"
2015-01-08 18:00:00+00:00,3519.2,823.8,"2,5"
2015-01-08 19:00:00+00:00,3343.9,863.6,"2,48"
2015-01-08 20:00:00+00:00,2949.0,772.7,"2,47"
2015-01-08 21:00:00+00:00,2101.9,579.5,"2,46"
2015-01-08 22:00:00+00:00,1647.4,353.4,"2,46"
2015-01-08 23:00:00+00:00,1148.8,267.5,"2,46"
2015-01-09 00:00:00+00:00,1212.0,299.1,"2,46"
2015-01-09 01:00:00+00:00,1274.7,290.8,"2,46"
2015-01-09 02:00:00+00:00,1433.1,319.6,"2,46"
2015-01-09 03:00:00+00:00,1814.7,521.6,"2,47"
2015-01-09 04:00:00+00:00,2502.5,1076.1,"2,48"
2015-01-09 05:00:00+00:00,3078.2,1386.7,"2,48"
2015-01-09 06:00:00+00:00,2950.9,1337.1,"2,49"
2015-01-09 07:00:00+00:00,2769.5,1055.1,"2,51"
2015-01-09 08:00:00+00:00,2546.4,1011.3,"2,55"
2015-01-09 09:00:00+00:00,2378.0,932.6,"2,6"
2015-01-09 10:00:00+00:00,2225.8,913.0,"2,64"
2015-01-09 11:00:00+00:00,2192.1,884.7,"2,67"
2015-01-09 12:00:00+00:00,2248.7,745.2,"2,69"
2015-01-09 13:00:00+00:00,2317.5,699.2,"2,7"
2015-01-09 14:00:00+00:00,2457.9,638.1,"2,71"
2015-01-09 15:00:00+00:00,2568.1,669.7,"2,7"
2015-01-09 16:00:00+00:00,2695.2,768.7,"2,68"
2015-01-09 17:00:00+00:00,2802.6,773.7,"2,68"
2015-01-09 18:00:00+00:00,2826.5,838.7,"2,69"
2015-01-09 19:00:00+00:00,2679.5,870.1,"2,69"
2015-01-09 20:00:00+00:00,2355.6,786.6,"2,7"
2015-01-09 21:00:00+00:00,1652.1,579.0,"2,69"
2015-01-09 22:00:00+00:00,1239.5,352.4,"2,7"
2015-01-09 23:00:00+00:00,798.1,296.3,"2,7"
2015-01-10 00:00:00+00:00,852.6,307.0,"2,69"
2015-01-10 01:00:00+00:00,912.3,257.5,"2,68"
2015-01-10 02:00:00+00:00,1043.4,318.1,"2,68"
2015-01-10 03:00:00+00:00,1393.7,509.2,"2,67"
2015-01-10 04:00:00+00:00,2088.1,974.1,"2,67"
2015-01-10 05:00:00+00:00,2527.0,1365.3,"2,66"
2015-01-10 06:00:00+00:00,2515.7,1313.2,"2,65"
2015-01-10 07:00:00+00:00,2280.3,1021.3,"2,65"
2015-01-10 08:00:00+00:00,2074.0,964.0,"2,68"
2015-01-10 09:00:00+00:00,1908.1,941.1,"2,71"
2015-01-10 10:00:00+00:00,1737.6,869.3,"2,74"
2015-01-10 11:00:00+00:00,1684.9,847.9,"2,76"
2015-01-10 12:00:00+00:00,1721.7,704.4,"2,77"
2015-01-10 13:00:00+00:00,1751.3,757.9,"2,76"
2015-01-10 14:00:00+00:00,1865.8,681.9,"2,74"
2015-01-10 15:00:00+00:00,1949.4,709.5,"2,71"
2015-01-10 16:00:00+00:00,2057.7,751.3,"2,66"
2015-01-10 17:00:00+00:00,2201.8,755.8,"2,63"
2015-01-10 18:00:00+00:00,2289.5,792.0,"2,6"
2015-01-10 19:00:00+00:00,2178.7,820.8,"2,58"
2015-01-10 20:00:00+00:00,1928.5,763.7,"2,55"
2015-01-10 21:00:00+00:00,1332.0,559.1,"2,54"
2015-01-10 22:00:00+00:00,893.3,336.0,"2,52"
2015-01-10 23:00:00+00:00,1084.3,274.0,"2,51"
2015-01-11 00:00:00+00:00,1146.4,323.9,"2,5"
2015-01-11 01:00:00+00:00,1207.3,334.1,"2,48"
2015-01-11 02:00:00+00:00,1362.5,440.0,"2,47"
2015-01-11 03:00:00+00:00,1732.0,658.4,"2,45"
2015-01-11 04:00:00+00:00,2377.9,1108.9,"2,43"
2015-01-11 05:00:00+00:00,2916.2,1284.7,"2,42"
2015-01-11 06:00:00+00:00,2796.0,1266.9,"2,41"
2015-01-11 07:00:00+00:00,2624.6,966.5,"2,4"
2015-01-11 08:00:00+00:00,2406.1,916.7,"2,42"
2015-01-11 09:00:00+00:00,2243.7,865.9,"2,46"
2015-01-11 10:00:00+00:00,2099.0,840.4,"2,49"
2015-01-11 11:00:00+00:00,2070.2,825.0,"2,51"
2015-01-11 12:00:00+00:00,2128.5,698.9,"2,52"
2015-01-11 13:00:00+00:00,2196.9,675.8,"2,53"
2015-01-11 14:00:00+00:00,2335.5,618.7,"2,51"
2015-01-11 15:00:00+00:00,2439.0,665.2,"2,48"
2015-01-11 16:00:00+00:00,2562.3,748.8,"2,43"
2015-01-11 17:00:00+00:00,2667.0,762.7,"2,41"
2015-01-11 18:00:00+00:00,2688.0,810.4,"2,4"
2015-01-11 19:00:00+00:00,2545.0,842.2,"2,38"
2015-01-11 20:00:00+00:00,2234.5,791.1,"2,38"
2015-01-11 21:00:00+00:00,1562.4,577.5,"2,36"
2015-01-11 22:00:00+00:00,1170.4,368.4,"2,35"
2015-01-11 23:00:00+00:00,1240.7,262.0,"2,35"
2015-01-12 00:00:00+00:00,1305.9,306.0,"2,35"
2015-01-12 01:00:00+00:00,1369.8,299.3,"2,34"
2015-01-12 02:00:00+00:00,1534.1,332.6,"2,33"
2015-01-12 03:00:00+00:00,1927.1,543.5,"2,33"
2015-01-12 04:00:00+00:00,2642.0,1108.4,"2,32"
2015-01-12 05:00:00+00:00,3258.5,1421.6,"2,32"
2015-01-12 06:00:00+00:00,3110.0,1348.0,"2,31"
2015-01-12 07:00:00+00:00,2931.9,1031.2,"2,33"
2015-01-12 08:00:00+00:00,2704.5,988.9,"2,38"
2015-01-12 09:00:00+00:00,2531.9,924.1,"2,43"
2015-01-12 10:00:00+00:00,2379.1,909.1,"2,49"
2015-01-12 11:00:00+00:00,2345.1,879.7,"2,54"
2015-01-12 12:00:00+00:00,2403.8,729.2,"2,58"
2015-01-12 13:00:00+00:00,2478.9,706.1,"2,6"
2015-01-12 14:00:00+00:00,2623.9,648.1,"2,6"
2015-01-12 15:00:00+00:00,2741.4,687.1,"2,57"
2015-01-12 16:00:00+00:00,2873.8,772.2,"2,5"
2015-01-12 17:00:00+00:00,2977.3,772.2,"2,47"
2015-01-12 18:00:00+00:00,2993.1,829.8,"2,45"
2015-01-12 19:00:00+00:00,2837.9,877.5,"2,43"
2015-01-12 20:00:00+00:00,2494.8,784.6,"2,42"
2015-01-12 21:00:00+00:00,1754.8,590.5,"2,42"
2015-01-12 22:00:00+00:00,1333.8,361.9,"2,41"
2015-01-12 23:00:00+00:00,1182.1,256.0,"2,41"
2015-01-13 00:00:00+00:00,1246.6,298.6,"2,42"
2015-01-13 01:00:00+00:00,1309.5,292.3,"2,41"
2015-01-13 02:00:00+00:00,1471.9,325.6,"2,42"
2015-01-13 03:00:00+00:00,1856.8,541.0,"2,42"
2015-01-13 04:00:00+00:00,2536.8,1103.0,"2,41"
2015-01-13 05:00:00+00:00,3126.6,1425.5,"2,42"
2015-01-13 06:00:00+00:00,2984.2,1349.5,"2,42"
2015-01-13 07:00:00+00:00,2810.1,1051.1,"2,45"
2015-01-13 08:00:00+00:00,2584.0,1008.3,"2,5"
2015-01-13 09:00:00+00:00,2415.5,943.5,"2,56"
2015-01-13 10:00:00+00:00,2266.8,926.0,"2,62"
2015-01-13 11:00:00+00:00,2236.9,895.1,"2,65"
2015-01-13 12:00:00+00:00,2296.4,740.2,"2,67"
2015-01-13 13:00:00+00:00,2370.4,707.1,"2,67"
2015-01-13 14:00:00+00:00,2514.8,645.6,"2,66"
2015-01-13 15:00:00+00:00,2627.8,678.2,"2,62"
2015-01-13 16:00:00+00:00,2757.6,766.8,"2,58"
2015-01-13 17:00:00+00:00,2859.9,768.7,"2,55"
2015-01-13 18:00:00+00:00,2874.9,823.8,"2,54"
2015-01-13 19:00:00+00:00,2723.6,863.6,"2,52"
2015-01-13 20:00:00+00:00,2391.8,772.7,"2,51"
2015-01-13 21:00:00+00:00,1678.4,579.5,"2,5"
2015-01-13 22:00:00+00:00,1271.7,353.4,"2,49"
2015-01-13 23:00:00+00:00,1229.7,255.0,"2,48"
2015-01-14 00:00:00+00:00,1297.0,297.1,"2,46"
2015-01-14 01:00:00+00:00,1361.6,290.8,"2,45"
2015-01-14 02:00:00+00:00,1531.5,324.1,"2,44"
2015-01-14 03:00:00+00:00,1932.3,539.0,"2,43"
2015-01-14 04:00:00+00:00,2638.8,1099.5,"2,42"
2015-01-14 05:00:00+00:00,3257.0,1422.1,"2,42"
2015-01-14 06:00:00+00:00,3102.0,1346.0,"2,42"
2015-01-14 07:00:00+00:00,2921.4,1048.1,"2,43"
2015-01-14 08:00:00+00:00,2686.8,1005.8,"2,45"
2015-01-14 09:00:00+00:00,2512.0,941.1,"2,48"
2015-01-14 10:00:00+00:00,2360.7,923.5,"2,52"
2015-01-14 11:00:00+00:00,2331.1,892.6,"2,54"
2015-01-14 12:00:00+00:00,2391.4,738.2,"2,56"
2015-01-14 13:00:00+00:00,2469.4,705.6,"2,57"
2015-01-14 14:00:00+00:00,2618.6,643.6,"2,55"
2015-01-14 15:00:00+00:00,2737.1,677.2,"2,52"
2015-01-14 16:00:00+00:00,2873.6,765.3,"2,47"
2015-01-14 17:00:00+00:00,2976.9,767.2,"2,46"
2015-01-14 18:00:00+00:00,2989.3,821.8,"2,45"
2015-01-14 19:00:00+00:00,2832.2,862.1,"2,45"
2015-01-14 20:00:00+00:00,2485.5,771.2,"2,45"
2015-01-14 21:00:00+00:00,1742.8,578.0,"2,45"
2015-01-14 22:00:00+00:00,1323.0,352.0,"2,45"
2015-01-14 23:00:00+00:00,1152.1,256.0,"2,45"
2015-01-15 00:00:00+00:00,1215.8,298.6,"2,46"
2015-01-15 01:00:00+00:00,1277.7,292.3,"2,46"
2015-01-15 02:00:00+00:00,1437.9,325.6,"2,47"
2015-01-15 03:00:00+00:00,1815.5,541.0,"2,47"
2015-01-15 04:00:00+00:00,2471.6,1103.0,"2,48"
2015-01-15 05:00:00+00:00,3042.4,1425.5,"2,49"
2015-01-15 06:00:00+00:00,2903.2,1349.5,"2,5"
2015-01-15 07:00:00+00:00,2735.6,1051.1,"2,51"
2015-01-15 08:00:00+00:00,2512.7,1008.3,"2,53"
2015-01-15 09:00:00+00:00,2348.0,943.5,"2,57"
2015-01-15 10:00:00+00:00,2203.2,926.0,"2,6"
2015-01-15 11:00:00+00:00,2175.8,895.1,"2,62"
2015-01-15 12:00:00+00:00,2236.3,740.2,"2,63"
2015-01-15 13:00:00+00:00,2310.1,707.1,"2,63"
2015-01-15 14:00:00+00:00,2453.3,645.6,"2,62"
2015-01-15 15:00:00+00:00,2563.0,678.2,"2,59"
2015-01-15 16:00:00+00:00,2690.1,766.8,"2,56"
2015-01-15 17:00:00+00:00,2790.4,768.7,"2,54"
2015-01-15 18:00:00+00:00,2803.4,823.8,"2,53"
2015-01-15 19:00:00+00:00,2654.3,863.6,"2,51"
2015-01-15 20:00:00+00:00,2329.6,772.7,"2,5"
2015-01-15 21:00:00+00:00,1633.6,579.5,"2,49"
2015-01-15 22:00:00+00:00,1238.8,353.4,"2,48"
2015-01-15 23:00:00+00:00,1249.8,267.5,"2,47"
2015-01-16 00:00:00+00:00,1319.2,299.1,"2,46"
2015-01-16 01:00:00+00:00,1385.4,290.8,"2,45"
2015-01-16 02:00:00+00:00,1560.8,319.6,"2,44"
2015-01-16 03:00:00+00:00,1975.3,521.6,"2,44"
2015-01-16 04:00:00+00:00,2709.4,1076.1,"2,43"
2015-01-16 05:00:00+00:00,3344.8,1386.7,"2,42"
2015-01-16 06:00:00+00:00,3186.1,1337.1,"2,42"
2015-01-16 07:00:00+00:00,2994.9,1055.1,"2,41"
2015-01-16 08:00:00+00:00,2753.0,1011.3,"2,43"
2015-01-16 09:00:00+00:00,2572.0,932.6,"2,45"
2015-01-16 10:00:00+00:00,2416.9,913.0,"2,47"
2015-01-16 11:00:00+00:00,2386.3,884.7,"2,49"
2015-01-16 12:00:00+00:00,2445.9,745.2,"2,49"
2015-01-16 13:00:00+00:00,2525.2,699.2,"2,49"
2015-01-16 14:00:00+00:00,2677.1,638.1,"2,47"
2015-01-16 15:00:00+00:00,2799.1,669.7,"2,45"
2015-01-16 16:00:00+00:00,2941.0,768.7,"2,42"
2015-01-16 17:00:00+00:00,3048.1,773.7,"2,4"
2015-01-16 18:00:00+00:00,3062.9,838.7,"2,38"
2015-01-16 19:00:00+00:00,2902.4,870.1,"2,37"
2015-01-16 20:00:00+00:00,2546.4,786.6,"2,35"
2015-01-16 21:00:00+00:00,1782.1,579.0,"2,34"
2015-01-16 22:00:00+00:00,1347.3,352.4,"2,32"
2015-01-16 23:00:00+00:00,1670.0,296.3,"2,31"
2015-01-17 00:00:00+00:00,1729.6,307.0,"2,29"
2015-01-17 01:00:00+00:00,1792.0,257.5,"2,28"
2015-01-17 02:00:00+00:00,1943.4,318.1,"2,27"
2015-01-17 03:00:00+00:00,2318.5,509.2,"2,25"
2015-01-17 04:00:00+00:00,3129.9,974.1,"2,24"
2015-01-17 05:00:00+00:00,3900.0,1365.3,"2,23"
2015-01-17 06:00:00+00:00,3689.4,1313.2,"2,22"
2015-01-17 07:00:00+00:00,3559.9,1021.3,"2,22"
2015-01-17 08:00:00+00:00,3361.3,964.0,"2,25"
2015-01-17 09:00:00+00:00,3194.4,941.1,"2,3"
2015-01-17 10:00:00+00:00,3039.1,869.3,"2,35"
2015-01-17 11:00:00+00:00,2983.8,847.9,"2,38"
2015-01-17 12:00:00+00:00,3047.3,704.4,"2,41"
2015-01-17 13:00:00+00:00,3132.8,757.9,"2,41"
2015-01-17 14:00:00+00:00,3274.8,681.9,"2,4"
2015-01-17 15:00:00+00:00,3414.6,709.5,"2,37"
2015-01-17 16:00:00+00:00,3540.2,751.3,"2,32"
2015-01-17 17:00:00+00:00,3616.8,755.8,"2,29"
2015-01-17 18:00:00+00:00,3606.8,792.0,"2,26"
2015-01-17 19:00:00+00:00,3431.6,820.8,"2,25"
2015-01-17 20:00:00+00:00,3039.5,763.7,"2,23"
2015-01-17 21:00:00+00:00,2194.6,559.1,"2,22"
2015-01-17 22:00:00+00:00,1763.2,336.0,"2,21"
2015-01-17 23:00:00+00:00,1908.2,274.0,"2,2"
2015-01-18 00:00:00+00:00,1967.1,323.9,"2,19"
2015-01-18 01:00:00+00:00,2031.9,334.1,"2,19"
2015-01-18 02:00:00+00:00,2184.2,440.0,"2,19"
2015-01-18 03:00:00+00:00,2567.8,658.4,"2,18"
2015-01-18 04:00:00+00:00,3446.9,1108.9,"2,18"
2015-01-18 05:00:00+00:00,4322.0,1284.7,"2,17"
2015-01-18 06:00:00+00:00,4074.2,1266.9,"2,17"
2015-01-18 07:00:00+00:00,3953.1,966.5,"2,18"
2015-01-18 08:00:00+00:00,3757.3,916.7,"2,22"
2015-01-18 09:00:00+00:00,3586.5,865.9,"2,27"
2015-01-18 10:00:00+00:00,3421.4,840.4,"2,32"
2015-01-18 11:00:00+00:00,3355.6,825.0,"2,36"
2015-01-18 12:00:00+00:00,3419.4,698.9,"2,38"
2015-01-18 13:00:00+00:00,3511.3,675.8,"2,39"
2015-01-18 14:00:00+00:00,3656.6,618.7,"2,38"
2015-01-18 15:00:00+00:00,3814.2,665.2,"2,35"
2015-01-18 16:00:00+00:00,3941.3,748.8,"2,31"
2015-01-18 17:00:00+00:00,4009.0,762.7,"2,29"
2015-01-18 18:00:00+00:00,3988.9,810.4,"2,27"
2015-01-18 19:00:00+00:00,3801.2,842.2,"2,26"
2015-01-18 20:00:00+00:00,3374.5,791.1,"2,25"
2015-01-18 21:00:00+00:00,2458.8,577.5,"2,24"
2015-01-18 22:00:00+00:00,2005.0,368.4,"2,23"
2015-01-18 23:00:00+00:00,2040.2,262.0,"2,23"
2015-01-19 00:00:00+00:00,2099.6,306.0,"2,22"
